"symbol","date","open","high","low","close","volume"
"AQMS","2015-07-31","6.5","6.55","5.25","5.35","537500"
"AQMS","2015-08-03","5.93","5.97","4.85","5.025","290700"
"AQMS","2015-08-04","4.9","5.05","4.66","4.99","278600"
"AQMS","2015-08-05","4.99","5.1","4.78","5.0","103900"
"AQMS","2015-08-06","5.04","5.24","5.04","5.15","35500"
"AQMS","2015-08-07","5.15","5.6","5.15","5.42","58400"
"AQMS","2015-08-10","5.45","5.55","5.3","5.31","42700"
"AQMS","2015-08-11","5.4","5.47","5.3","5.36","34000"
"AQMS","2015-08-12","5.38","5.56","5.36","5.49","30600"
"AQMS","2015-08-13","5.55","5.61","5.33","5.36","25100"
"AQMS","2015-08-14","5.61","5.75","5.3","5.44","43800"
"AQMS","2015-08-17","5.5","5.56","5.3","5.5","27800"
"AQMS","2015-08-18","5.5","5.5","5.21","5.5","16700"
"AQMS","2015-08-19","5.26","5.4","5.11","5.19","22100"
"AQMS","2015-08-20","5.09","5.39","4.76","4.88","29400"
"AQMS","2015-08-21","4.85","5.14","4.85","5.0","26000"
"AQMS","2015-08-24","5.05","5.05","4.62","4.78","26000"
"AQMS","2015-08-25","4.8","5.0","4.5","5.0","49200"
"AQMS","2015-08-26","5.0","5.0","4.8","5.0","19500"
"AQMS","2015-08-27","4.9","4.99","4.75","4.92","23100"
"AQMS","2015-08-28","4.99","5.2","4.86","5.2","59800"
"AQMS","2015-08-31","5.14","5.14","4.85","4.99","38400"
"AQMS","2015-09-01","4.84","4.99","4.65","4.85","18400"
"AQMS","2015-09-02","4.93","4.93","4.78","4.84","2800"
"AQMS","2015-09-03","4.88","5.09","4.88","4.98","18500"
"AQMS","2015-09-04","5.0","5.0","4.88","4.96","10700"
"AQMS","2015-09-08","5.1","5.1","4.95","5.07","26900"
"AQMS","2015-09-09","5.03","5.1","5.01","5.09","12600"
"AQMS","2015-09-10","5.03","5.1","5.0","5.05","17400"
"AQMS","2015-09-11","4.91","5.45","4.91","5.45","79800"
"AQMS","2015-09-14","5.43","5.55","5.11","5.26","68900"
"AQMS","2015-09-15","5.41","5.49","5.12","5.23","33300"
"AQMS","2015-09-16","5.29","5.42","5.21","5.38","11700"
"AQMS","2015-09-17","5.33","5.46","5.3","5.375","20300"
"AQMS","2015-09-18","5.31","5.45","4.94","4.94","285700"
"AQMS","2015-09-21","5.05","5.17","5.0","5.01","19900"
"AQMS","2015-09-22","5.01","5.3","4.81","4.9","128900"
"AQMS","2015-09-23","4.82","5.04","4.7","4.98","6600"
"AQMS","2015-09-24","4.78","5.08","4.71","4.92","4900"
"AQMS","2015-09-25","4.9","5.1","4.83","4.9","7600"
"AQMS","2015-09-28","4.8","5.0","4.8","4.89","11600"
"AQMS","2015-09-29","4.81","4.97","4.8","4.92","9800"
"AQMS","2015-09-30","5.0","5.2","4.99","5.07","37100"
"AQMS","2015-10-01","5.14","5.15","5.0","5.08","46700"
"AQMS","2015-10-02","5.03","5.15","5.01","5.11","39500"
"AQMS","2015-10-05","5.18","5.18","5.1","5.13","16100"
"AQMS","2015-10-06","5.13","5.14","5.0","5.14","14600"
"AQMS","2015-10-07","5.05","5.05","5.0","5.0","600"
"AQMS","2015-10-08","5.0","5.15","5.0","5.06","4700"
"AQMS","2015-10-09","5.0","5.14","5.0","5.08","1600"
"AQMS","2015-10-12","5.0","5.14","5.0","5.14","5000"
"AQMS","2015-10-13","5.01","5.01","5.0","5.0","10200"
"AQMS","2015-10-14","5.04","5.2","5.02","5.19","10800"
"AQMS","2015-10-15","5.0","5.2","5.0","5.09","15200"
"AQMS","2015-10-16","5.2","5.2","5.1","5.175","3400"
"AQMS","2015-10-19","5.2","5.2","5.11","5.11","2000"
"AQMS","2015-10-20","5.17","5.2","5.05","5.19","6200"
"AQMS","2015-10-21","5.19","5.19","4.9","4.9","28500"
"AQMS","2015-10-22","5.17","5.17","4.89","4.89","19300"
"AQMS","2015-10-23","4.92","5.0","4.86","4.93","5300"
"AQMS","2015-10-26","5.03","5.11","4.97","5.05","4500"
"AQMS","2015-10-27","4.99","4.99","4.8","4.86","9400"
"AQMS","2015-10-28","5.08","5.08","4.82","4.847","4800"
"AQMS","2015-10-29","4.9","5.0","4.9","4.98","9200"
"AQMS","2015-10-30","4.97","5.0","4.96","5.0","5600"
"AQMS","2015-11-02","4.94","4.95","4.76","4.89","6900"
"AQMS","2015-11-03","4.98","5.05","4.94","5.01","17900"
"AQMS","2015-11-04","5.04","5.05","4.9","5.0","4500"
"AQMS","2015-11-05","4.95","5.0","4.95","4.991","7100"
"AQMS","2015-11-06","5.08","5.08","5.0","5.02","12300"
"AQMS","2015-11-09","5.04","5.2","4.87","5.1","30100"
"AQMS","2015-11-10","5.15","5.37","5.05","5.357","38400"
"AQMS","2015-11-11","5.37","5.37","5.18","5.19","11200"
"AQMS","2015-11-12","5.29","5.37","5.29","5.3","13100"
"AQMS","2015-11-13","5.35","5.35","5.13","5.145","14800"
"AQMS","2015-11-16","5.34","5.34","5.15","5.16","15000"
"AQMS","2015-11-17","5.2","5.2","5.0","5.18","21900"
"AQMS","2015-11-18","5.05","5.06","5.0","5.0","9300"
"AQMS","2015-11-19","5.05","5.05","5.01","5.04","4800"
"AQMS","2015-11-20","5.03","5.09","4.9","4.99","12600"
"AQMS","2015-11-23","4.99","5.1","4.99","5.06","8000"
"AQMS","2015-11-24","5.1","5.13","5.02","5.13","14100"
"AQMS","2015-11-25","5.19","5.19","5.08","5.08","6900"
"AQMS","2015-11-27","5.11","5.17","5.11","5.17","8000"
"AQMS","2015-11-30","5.12","5.12","5.0","5.05","7600"
"AQMS","2015-12-01","5.1","5.2","5.1","5.16","23400"
"AQMS","2015-12-02","5.16","5.18","5.14","5.17","3500"
"AQMS","2015-12-03","5.17","5.18","5.16","5.17","10000"
"AQMS","2015-12-04","5.17","5.17","5.12","5.15","13600"
"AQMS","2015-12-07","5.17","5.2","5.02","5.11","86200"
"AQMS","2015-12-08","5.11","5.14","5.07","5.07","5700"
"AQMS","2015-12-09","5.11","5.11","5.0","5.03","4500"
"AQMS","2015-12-10","5.06","5.1","5.06","5.09","9800"
"AQMS","2015-12-11","5.12","5.14","5.1","5.12","11000"
"AQMS","2015-12-14","5.12","5.2","5.11","5.12","9700"
"AQMS","2015-12-15","5.15","5.19","5.07","5.19","13900"
"AQMS","2015-12-16","5.19","5.19","5.06","5.06","3300"
"AQMS","2015-12-17","5.09","5.15","5.06","5.07","5100"
"AQMS","2015-12-18","5.19","5.19","5.05","5.05","54300"
"AQMS","2015-12-21","5.18","5.19","5.05","5.1","11100"
"AQMS","2015-12-22","5.15","5.16","5.03","5.08","4300"
"AQMS","2015-12-23","5.13","5.17","5.09","5.12","6300"
"AQMS","2015-12-24","5.14","5.14","5.06","5.07","1300"
"AQMS","2015-12-28","5.08","5.15","5.07","5.12","13600"
"AQMS","2015-12-29","5.17","5.35","5.11","5.27","26600"
"AQMS","2015-12-30","5.26","5.4","5.18","5.38","15000"
"AQMS","2015-12-31","5.4","5.49","5.25","5.33","53100"
"AQMS","2016-01-04","5.29","5.48","5.17","5.17","19100"
"AQMS","2016-01-05","5.18","5.39","5.1","5.39","14700"
"AQMS","2016-01-06","5.34","5.34","5.25","5.25","1600"
"AQMS","2016-01-07","5.2","5.3","5.15","5.16","8300"
"AQMS","2016-01-08","5.23","5.24","5.08","5.2","24800"
"AQMS","2016-01-11","5.31","5.31","5.0","5.09","25200"
"AQMS","2016-01-12","5.09","5.09","5.0","5.04","14000"
"AQMS","2016-01-13","5.08","5.08","5.0","5.0","5400"
"AQMS","2016-01-14","5.0","5.1","5.0","5.07","3300"
"AQMS","2016-01-15","5.0","5.07","5.0","5.0","9100"
"AQMS","2016-01-19","5.01","5.01","4.91","4.93","6300"
"AQMS","2016-01-20","4.96","4.96","4.74","4.8","12300"
"AQMS","2016-01-21","4.85","4.86","4.5","4.51","37200"
"AQMS","2016-01-22","4.65","4.66","4.5","4.55","14200"
"AQMS","2016-01-25","4.55","4.66","4.55","4.65","6900"
"AQMS","2016-01-26","4.67","4.75","4.51","4.74","37500"
"AQMS","2016-01-27","4.65","4.75","4.6","4.676","1500"
"AQMS","2016-01-28","4.72","4.72","4.66","4.655","300"
"AQMS","2016-01-29","4.7","4.75","4.63","4.63","7400"
"AQMS","2016-02-01","5.35","5.35","4.71","4.85","11000"
"AQMS","2016-02-02","4.85","4.89","4.68","4.81","15100"
"AQMS","2016-02-03","4.77","4.91","4.77","4.89","17100"
"AQMS","2016-02-04","4.85","4.93","4.76","4.93","5700"
"AQMS","2016-02-05","4.84","4.92","4.84","4.89","900"
"AQMS","2016-02-08","4.94","4.94","4.92","4.94","3700"
"AQMS","2016-02-09","4.87","4.92","4.71","4.71","14600"
"AQMS","2016-02-10","4.82","4.82","4.6","4.671","54700"
"AQMS","2016-02-11","4.73","4.74","4.68","4.7","10900"
"AQMS","2016-02-12","4.78","4.81","4.78","4.801","3100"
"AQMS","2016-02-16","4.9","4.9","4.77","4.9","5600"
"AQMS","2016-02-17","4.87","5.02","4.86","4.94","8000"
"AQMS","2016-02-18","5.17","5.18","5.0","5.021","5100"
"AQMS","2016-02-19","5.02","5.02","5.02","5.021","0"
"AQMS","2016-02-22","5.09","5.09","5.01","5.08","21300"
"AQMS","2016-02-23","5.08","5.2","5.0","5.06","20700"
"AQMS","2016-02-24","5.19","5.2","5.01","5.03","15500"
"AQMS","2016-02-25","5.11","5.11","4.82","4.83","25300"
"AQMS","2016-02-26","4.98","5.42","4.96","5.42","41500"
"AQMS","2016-02-29","5.5","5.9","5.49","5.8","66600"
"AQMS","2016-03-01","5.71","5.78","5.56","5.77","26700"
"AQMS","2016-03-02","5.79","5.9","5.73","5.9","20900"
"AQMS","2016-03-03","5.8","6.41","5.8","6.15","35400"
"AQMS","2016-03-04","6.34","6.34","5.95","5.99","26700"
"AQMS","2016-03-07","6.34","7.0","5.83","6.2","140600"
"AQMS","2016-03-08","6.2","6.74","6.2","6.55","43600"
"AQMS","2016-03-09","6.39","6.65","6.39","6.42","23900"
"AQMS","2016-03-10","6.49","6.49","5.87","5.94","25300"
"AQMS","2016-03-11","5.99","6.16","5.88","6.16","27200"
"AQMS","2016-03-14","6.17","6.31","6.01","6.14","30300"
"AQMS","2016-03-15","6.16","6.22","5.96","5.98","29200"
"AQMS","2016-03-16","6.22","6.24","6.03","6.1","21300"
"AQMS","2016-03-17","6.03","6.16","6.01","6.08","29700"
"AQMS","2016-03-18","6.1","6.26","5.95","6.09","125100"
"AQMS","2016-03-21","6.14","6.26","5.98","6.01","30400"
"AQMS","2016-03-22","6.06","6.25","6.02","6.14","21000"
"AQMS","2016-03-23","6.15","6.4","6.15","6.23","30100"
"AQMS","2016-03-24","6.25","6.33","6.05","6.18","21200"
"AQMS","2016-03-28","6.2","6.34","6.12","6.25","28500"
"AQMS","2016-03-29","6.34","6.76","6.26","6.45","101100"
"AQMS","2016-03-30","6.45","6.73","6.45","6.59","22400"
"AQMS","2016-03-31","6.6","6.86","6.45","6.65","44500"
"AQMS","2016-04-01","6.77","7.91","6.63","7.15","223600"
"AQMS","2016-04-04","7.2","8.23","7.15","7.93","194200"
"AQMS","2016-04-05","8.0","8.4","7.69","8.25","120500"
"AQMS","2016-04-06","8.32","8.49","8.05","8.16","119300"
"AQMS","2016-04-07","8.2","8.21","7.9","8.1","59700"
"AQMS","2016-04-08","8.11","8.11","7.75","7.98","13900"
"AQMS","2016-04-11","8.05","8.49","8.03","8.45","66700"
"AQMS","2016-04-12","8.5","8.89","8.4","8.69","39000"
"AQMS","2016-04-13","8.7","9.12","8.7","9.01","78500"
