"symbol","date","open","high","low","close","volume"
"GSL","2006-10-02","7.1","7.2","7.1","7.13","11500"
"GSL","2006-10-03","7.25","7.25","7.15","7.15","52000"
"GSL","2006-10-04","7.2","7.2","7.2","7.2","123800"
"GSL","2006-10-05","7.2","7.2","7.15","7.19","318100"
"GSL","2006-10-06","7.16","7.17","7.16","7.17","11800"
"GSL","2006-10-09","7.16","7.2","7.15","7.15","46800"
"GSL","2006-10-10","7.17","7.2","7.17","7.17","54500"
"GSL","2006-10-11","7.17","7.3","7.17","7.3","127400"
"GSL","2006-10-12","7.17","7.2","7.17","7.2","92300"
"GSL","2006-10-13","7.2","7.2","7.17","7.17","62200"
"GSL","2006-10-16","7.17","7.18","7.17","7.17","73700"
"GSL","2006-10-17","7.17","7.2","7.17","7.2","64300"
"GSL","2006-10-18","7.25","7.3","7.2","7.2","28200"
"GSL","2006-10-19","7.2","7.2","7.2","7.2","10100"
"GSL","2006-10-20","7.2","7.2","7.2","7.2","7200"
"GSL","2006-10-23","7.2","7.25","7.2","7.2","126100"
"GSL","2006-10-24","7.2","7.4","7.2","7.23","129100"
"GSL","2006-10-25","7.25","7.3","7.25","7.25","43200"
"GSL","2006-10-26","7.25","7.25","7.25","7.25","86400"
"GSL","2006-10-27","7.23","7.23","7.23","7.23","34000"
"GSL","2006-10-30","7.2","7.2","7.2","7.2","96700"
"GSL","2006-10-31","7.2","7.2","7.2","7.2","10800"
"GSL","2006-11-01","7.21","7.21","7.2","7.2","66600"
"GSL","2006-11-02","7.25","7.35","7.2","7.2","87400"
"GSL","2006-11-03","7.2","7.25","7.2","7.25","47600"
"GSL","2006-11-06","7.21","7.21","7.2","7.21","42600"
"GSL","2006-11-07","7.21","7.25","7.2","7.2","30600"
"GSL","2006-11-08","7.2","7.21","7.2","7.2","27000"
"GSL","2006-11-09","7.3","7.3","7.15","7.17","22900"
"GSL","2006-11-10","7.25","7.32","7.17","7.17","6300"
"GSL","2006-11-13","7.18","7.18","7.18","7.18","13300"
"GSL","2006-11-14","7.2","7.28","7.2","7.28","78100"
"GSL","2006-11-15","7.25","7.4","7.25","7.39","66100"
